Id,Name,Birthdate,Handedness,School,Draft,Year,Team,Age,Pos.,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,WAR
10890,김응민,1991년 10월 22일,우투우타,이수초-건대부중-중앙고,10 두산 육성선수,2022,NC,31,C,34,-0.51,-0.05,75,73,67,7,9,1,0,1,13,5,0,0,3,2,0,12,3,2,1,0.134,0.192,0.194,0.386,-0.002,-2.0,-0.56
10891,박세혁,1990년 01월 09일,우투좌타,수유초-신일중-신일고-고려대,12 두산 5라운드 47순위,2021,두산,31,C,96,0.15,0.15,270,267,237,25,52,12,0,0,64,30,4,2,22,5,0,43,6,3,3,0.219,0.296,0.27,0.566,0.064,55.7,0.3
10891,박세혁,1990년 01월 09일,우투좌타,수유초-신일중-신일고-고려대,12 두산 5라운드 47순위,2022,두산,32,C,128,1.52,0.06,402,393,351,33,87,13,1,3,111,41,2,2,33,6,1,71,4,8,4,0.248,0.32,0.316,0.636,0.092,83.0,1.58
10891,박세혁,1990년 01월 09일,우투좌타,수유초-신일중-신일고-고려대,12 두산 5라운드 47순위,2023,NC,33,C,88,1.09,0.13,283,277,242,35,51,9,3,6,84,32,1,1,30,4,0,43,3,6,1,0.211,0.307,0.347,0.654,0.099,83.5,1.22
10891,박세혁,1990년 01월 09일,우투좌타,수유초-신일중-신일고-고려대,12 두산 5라운드 47순위,2024,NC,34,C,82,0.71,-0.21,171,166,148,21,39,9,0,1,51,10,4,0,14,3,0,43,3,5,1,0.264,0.337,0.345,0.682,0.108,82.4,0.5
10891,박세혁,1990년 01월 09일,우투좌타,수유초-신일중-신일고-고려대,12 두산 5라운드 47순위,2025,NC,35,C,48,-0.32,-0.34,93,93,86,8,14,3,0,2,23,10,1,0,5,1,0,28,4,0,1,0.163,0.215,0.267,0.482,0.024,19.5,-0.66
10892,구자욱,1993년 02월 12일,우투좌타,본리초-경복중-대구고,12 삼성 2라운드 12순위,2021,삼성,28,RF,139,4.4,0.5,610,609,543,107,166,30,10,22,282,88,27,4,48,6,3,98,9,1,12,0.306,0.361,0.519,0.88,0.166,129.8,4.9
10892,구자욱,1993년 02월 12일,우투좌타,본리초-경복중-대구고,12 삼성 2라운드 12순위,2022,삼성,29,RF,99,1.57,-0.49,442,440,409,69,120,23,3,5,164,38,11,1,27,3,2,84,7,1,2,0.293,0.34,0.401,0.741,0.123,103.0,1.08
10892,구자욱,1993년 02월 12일,우투좌타,본리초-경복중-대구고,12 삼성 2라운드 12순위,2023,삼성,30,RF,119,5.02,0.41,515,511,453,65,152,37,1,11,224,71,12,4,53,4,2,81,5,2,3,0.336,0.407,0.494,0.901,0.185,154.3,5.43
10892,구자욱,1993년 02월 12일,우투좌타,본리초-경복중-대구고,12 삼성 2라운드 12순위,2024,삼성,31,LF,129,5.79,0.08,568,563,493,92,169,39,1,33,309,115,13,4,55,12,4,73,6,2,6,0.343,0.417,0.627,1.044,0.228,162.3,5.88
10892,구자욱,1993년 02월 12일,우투좌타,본리초-경복중-대구고,12 삼성 2라운드 12순위,2025,삼성,32,LF,142,5.11,-0.63,616,611,529,106,169,43,2,19,273,96,4,1,73,5,7,91,9,1,8,0.319,0.402,0.516,0.918,0.185,143.6,4.48
10894,류지혁,1994년 01월 13일,우투좌타,청원초-선린중-충암고,12 두산 4라운드 36순위,2021,KIA,27,SS,92,1.21,0.53,327,324,273,37,76,8,0,2,90,34,0,0,42,7,1,46,7,2,3,0.278,0.385,0.33,0.715,0.13,106.4,1.74
10894,류지혁,1994년 01월 13일,우투좌타,청원초-선린중-충암고,12 두산 4라운드 36순위,2022,KIA,28,3B,127,2.23,-0.21,477,469,405,55,111,19,2,2,140,48,8,4,56,6,0,83,6,8,2,0.274,0.369,0.346,0.715,0.126,109.6,2.02
10894,류지혁,1994년 01월 13일,우투좌타,청원초-선린중-충암고,12 두산 4라운드 36순위,2023,KIA,29,3B,66,0.6,-0.62,253,250,220,28,59,6,1,0,67,17,4,2,27,3,1,43,5,2,1,0.268,0.355,0.305,0.66,0.106,93.8,-0.02
10894,류지혁,1994년 01월 13일,우투좌타,청원초-선린중-충암고,12 두산 4라운드 36순위,2023,삼성,29,3B,66,0.42,0.0,269,261,235,35,63,5,0,2,74,28,22,0,19,3,0,30,7,8,4,0.268,0.326,0.315,0.641,0.092,76.7,0.42
10894,류지혁,1994년 01월 13일,우투좌타,청원초-선린중-충암고,12 두산 4라운드 36순위,2024,삼성,30,2B,100,0.43,-0.34,348,343,302,43,78,9,1,3,98,36,11,4,33,6,0,70,7,5,2,0.258,0.341,0.325,0.666,0.106,76.0,0.09
10894,류지혁,1994년 01월 13일,우투좌타,청원초-선린중-충암고,12 두산 4라운드 36순위,2025,삼성,31,2B,129,1.12,0.39,464,450,400,54,112,14,0,1,129,37,11,6,33,13,0,73,11,14,4,0.28,0.351,0.323,0.674,0.108,84.1,1.51
10895,유민상,1989년 04월 13일,우투좌타,미국 윌리캐넌초-잠신중-서울고-연세대,12 두산 7라운드 65순위,2021,KIA,32,1B,24,0.11,-0.16,74,74,60,7,14,2,0,1,19,6,0,0,8,6,0,18,1,0,0,0.233,0.378,0.317,0.695,0.128,102.3,-0.05
10913,하주석,1994년 02월 25일,우투좌타,강남초-덕수중-신일고,12 한화 1라운드 1순위,2021,한화,27,SS,138,3.27,-0.25,594,589,525,84,143,27,3,10,206,68,23,6,51,10,1,135,9,5,3,0.272,0.346,0.392,0.738,0.123,102.5,3.02
10913,하주석,1994년 02월 25일,우투좌타,강남초-덕수중-신일고,12 한화 1라운드 1순위,2022,한화,28,SS,125,1.49,-0.58,483,481,445,50,115,18,2,5,152,58,20,6,31,3,1,126,4,1,3,0.258,0.309,0.342,0.651,0.091,79.0,0.91
10913,하주석,1994년 02월 25일,우투좌타,강남초-덕수중-신일고,12 한화 1라운드 1순위,2024,한화,30,SS,64,0.71,-0.45,151,149,137,16,40,9,1,1,54,11,1,2,10,2,0,33,1,2,0,0.292,0.349,0.394,0.743,0.127,94.7,0.26
10913,하주석,1994년 02월 25일,우투좌타,강남초-덕수중-신일고,12 한화 1라운드 1순위,2025,한화,31,SS,95,1.38,0.71,305,294,276,34,82,14,0,4,108,28,2,1,12,5,0,66,10,11,1,0.297,0.337,0.391,0.728,0.116,96.8,2.08
10934,최영진,1988년 05월 10일,우투우타,영랑초-설악중-설악고-한일장신대,11 LG 육성선수,2021,삼성,33,3B,44,0.29,-0.18,63,63,57,9,16,1,2,1,24,6,1,0,5,1,0,12,1,0,0,0.281,0.349,0.421,0.77,0.134,103.6,0.12
10934,최영진,1988년 05월 10일,우투우타,영랑초-설악중-설악고-한일장신대,11 LG 육성선수,2022,삼성,34,3B,43,-0.23,0.1,91,90,80,5,15,4,0,2,25,10,2,2,8,2,0,20,2,1,0,0.188,0.278,0.313,0.591,0.077,64.3,-0.13
10935,이천웅,1988년 10월 20일,좌투좌타,군산남초-성일중-성남서고-고려대,11 LG 육성선수,2021,LG,33,CF,68,-0.32,-0.07,211,210,181,20,36,7,0,2,49,16,3,2,25,3,0,23,11,1,1,0.199,0.305,0.271,0.576,0.073,62.6,-0.39
11071,이홍구,1990년 12월 11일,우투우타,장안초-건대부중-장충고-단국대,13 KIA 2라운드 14순위,2021,KT,31,C,37,-0.57,0.12,58,58,55,4,9,0,0,1,12,5,0,0,2,0,1,28,4,0,1,0.164,0.19,0.218,0.408,-0.011,-8.4,-0.44
11087,강승호,1994년 02월 09일,우투우타,순천북초-천안북중-북일고,13 LG 1라운드 3순위,2021,두산,27,SS,113,0.97,0.75,340,331,301,47,72,16,2,7,113,37,8,2,22,6,1,78,8,8,3,0.239,0.301,0.375,0.676,0.096,82.6,1.71
11087,강승호,1994년 02월 09일,우투우타,순천북초-천안북중-북일고,13 LG 1라운드 3순위,2022,두산,28,2B,134,2.42,0.47,487,481,444,54,117,28,1,10,177,62,13,5,29,3,0,100,8,6,5,0.264,0.31,0.399,0.709,0.109,98.0,2.88
11087,강승호,1994년 02월 09일,우투우타,순천북초-천안북중-북일고,13 LG 1라운드 3순위,2023,두산,29,2B,127,1.47,0.07,459,455,419,51,111,18,6,7,162,59,13,6,27,6,0,110,12,4,3,0.265,0.316,0.387,0.703,0.11,98.3,1.54
11087,강승호,1994년 02월 09일,우투우타,순천북초-천안북중-북일고,13 LG 1라운드 3순위,2024,두산,30,2B,140,3.02,0.81,566,561,521,81,146,34,7,18,248,81,16,5,32,7,4,158,8,2,4,0.28,0.328,0.476,0.804,0.136,104.3,3.83
11087,강승호,1994년 02월 09일,우투우타,순천북초-천안북중-북일고,13 LG 1라운드 3순위,2025,두산,31,1B,115,0.65,0.9,400,396,360,51,85,19,3,8,134,37,14,3,24,11,2,113,7,2,3,0.236,0.302,0.372,0.674,0.096,82.3,1.55
11097,장승현,1994년 03월 07일,우투우타,서림초-동산중-제물포고,13 두산 4라운드 36순위,2021,두산,27,C,92,0.83,0.03,211,205,177,18,41,10,0,2,57,27,0,0,19,8,0,50,2,6,1,0.232,0.332,0.322,0.654,0.1,86.4,0.86
11097,장승현,1994년 03월 07일,우투우타,서림초-동산중-제물포고,13 두산 4라운드 36순위,2022,두산,28,C,60,-0.14,0.18,109,106,96,6,20,3,0,0,23,9,0,0,5,4,0,27,2,3,1,0.208,0.274,0.24,0.514,0.05,44.8,0.04
11097,장승현,1994년 03월 07일,우투우타,서림초-동산중-제물포고,13 두산 4라운드 36순위,2023,두산,29,C,76,-0.47,-0.08,158,153,139,11,22,1,0,3,32,9,1,0,6,8,0,36,2,5,0,0.158,0.235,0.23,0.465,0.029,26.0,-0.56
11098,김인태,1994년 07월 03일,좌투좌타,포철서초-천안북중-북일고,13 두산 1라운드 4순위,2021,두산,27,LF,133,1.86,0.9,418,413,344,51,89,15,1,8,130,46,0,2,62,3,0,67,10,5,4,0.259,0.373,0.378,0.751,0.137,118.3,2.75
11098,김인태,1994년 07월 03일,좌투좌타,포철서초-천안북중-북일고,13 두산 1라운드 4순위,2022,두산,28,RF,83,1.14,0.24,279,279,235,25,58,6,0,5,79,25,1,0,41,3,1,47,6,0,0,0.247,0.366,0.336,0.702,0.123,111.1,1.37
11098,김인태,1994년 07월 03일,좌투좌타,포철서초-천안북중-북일고,13 두산 1라운드 4순위,2023,두산,29,RF,47,0.42,-0.05,115,114,98,8,25,5,0,1,33,14,2,1,15,1,0,26,1,1,0,0.255,0.36,0.337,0.697,0.122,109.3,0.38
11098,김인태,1994년 07월 03일,좌투좌타,포철서초-천안북중-북일고,13 두산 1라운드 4순위,2025,두산,31,LF,106,0.79,0.02,225,225,183,17,39,10,1,3,60,25,0,1,36,5,0,57,2,0,1,0.213,0.356,0.328,0.684,0.126,107.2,0.8
11099,이우성,1994년 07월 17일,우투우타,대전유천초-한밭중-대전고,13 두산 2라운드 15순위,2021,KIA,27,LF,65,-0.22,0.18,100,99,85,12,17,5,0,0,22,4,2,1,13,0,0,17,2,1,1,0.2,0.303,0.259,0.562,0.067,55.0,-0.04
11099,이우성,1994년 07월 17일,우투우타,대전유천초-한밭중-대전고,13 두산 2라운드 15순위,2022,KIA,28,LF,80,0.41,-0.51,137,133,120,23,35,7,0,1,45,12,1,3,12,1,0,20,5,4,0,0.292,0.361,0.375,0.736,0.127,110.9,-0.09
11099,이우성,1994년 07월 17일,우투우타,대전유천초-한밭중-대전고,13 두산 2라운드 15순위,2023,KIA,29,RF,126,2.0,0.38,400,393,355,39,107,17,0,8,148,58,8,1,31,5,4,81,10,6,3,0.301,0.363,0.417,0.78,0.141,122.4,2.37
11099,이우성,1994년 07월 17일,우투우타,대전유천초-한밭중-대전고,13 두산 2라운드 15순위,2024,KIA,30,1B,112,0.73,-0.55,449,449,399,56,115,16,1,9,160,54,7,1,44,3,0,89,17,0,3,0.288,0.361,0.401,0.762,0.134,99.8,0.18
11099,이우성,1994년 07월 17일,우투우타,대전유천초-한밭중-대전고,13 두산 2라운드 15순위,2025,KIA,31,LF,56,-0.05,-0.47,176,176,155,11,34,10,1,2,52,15,0,0,18,2,0,37,4,0,1,0.219,0.307,0.335,0.642,0.095,80.2,-0.52
11099,이우성,1994년 07월 17일,우투우타,대전유천초-한밭중-대전고,13 두산 2라운드 15순위,2025,NC,31,LF,49,0.27,-0.1,161,160,145,17,41,12,0,1,56,18,2,1,13,0,0,29,4,1,2,0.283,0.338,0.386,0.724,0.119,95.3,0.17
11108,이흥련,1989년 05월 16일,우투우타,상탑초-매송중-야탑고-홍익대,13 삼성 5라운드 47순위,2021,SSG,32,C,90,0.56,-0.17,146,144,127,15,30,3,0,3,42,14,0,0,12,5,0,31,4,2,0,0.236,0.326,0.331,0.657,0.1,79.2,0.38
11108,이흥련,1989년 05월 16일,우투우타,상탑초-매송중-야탑고-홍익대,13 삼성 5라운드 47순위,2022,SSG,33,C,22,-0.13,0.05,55,52,45,4,6,2,0,0,8,1,0,0,5,2,0,22,2,3,0,0.133,0.25,0.178,0.428,0.031,25.3,-0.08
11111,정현,1994년 06월 01일,우투우타,수영초-대천중-부산고,13 삼성 1라운드 8순위,2021,NC,27,SS,56,0.19,-0.14,120,114,96,9,22,3,1,0,27,7,0,1,14,4,0,20,6,6,0,0.229,0.351,0.281,0.632,0.101,79.5,0.05
11119,한승택,1994년 06월 21일,우투우타,남양주-잠신중-덕수고,13 한화 3라운드 23순위,2021,KIA,27,C,82,0.78,0.3,239,234,203,17,44,7,0,3,60,16,0,0,28,3,0,61,6,5,0,0.217,0.321,0.296,0.617,0.088,72.1,1.08
11119,한승택,1994년 06월 21일,우투우타,남양주-잠신중-덕수고,13 한화 3라운드 23순위,2022,KIA,28,C,66,-0.17,0.08,119,115,102,11,18,2,0,1,23,12,0,0,9,3,0,30,2,4,1,0.176,0.261,0.225,0.486,0.042,36.6,-0.1
11119,한승택,1994년 06월 21일,우투우타,남양주-잠신중-덕수고,13 한화 3라운드 23순위,2023,KIA,29,C,49,-0.44,-0.11,104,98,85,6,11,2,0,0,13,3,0,0,11,2,0,32,1,6,0,0.129,0.245,0.153,0.398,0.017,15.0,-0.55
11122,장운호,1994년 02월 20일,우투우타,중대초-배명중-배재고,13 한화 6라운드 56순위,2021,한화,27,CF,103,-0.36,0.52,338,331,285,36,67,10,0,0,77,28,3,6,36,7,0,77,7,7,3,0.235,0.332,0.27,0.602,0.085,70.9,0.16
11122,장운호,1994년 02월 20일,우투우타,중대초-배명중-배재고,13 한화 6라운드 56순위,2022,한화,28,RF,57,0.12,0.34,146,143,122,12,29,3,0,1,35,15,0,2,17,3,1,24,2,2,2,0.238,0.34,0.287,0.627,0.096,82.1,0.47
11135,윤형준,1994년 01월 31일,우투우타,서림초-무등중-진흥고,13 NC 4라운드 31순위,2021,NC,27,1B,51,0.08,-0.31,81,78,74,10,22,0,0,5,37,10,0,1,3,0,0,17,2,3,1,0.297,0.321,0.5,0.821,0.14,112.9,-0.24
11135,윤형준,1994년 01월 31일,우투우타,서림초-무등중-진흥고,13 NC 4라운드 31순위,2022,NC,28,1B,35,-0.45,0.12,69,69,67,5,14,1,0,1,18,5,1,0,1,1,0,21,1,0,0,0.209,0.232,0.269,0.501,0.032,26.5,-0.34
11135,윤형준,1994년 01월 31일,우투우타,서림초-무등중-진흥고,13 NC 4라운드 31순위,2023,NC,29,1B,82,-0.22,0.29,236,234,218,17,55,12,1,5,84,27,1,1,10,3,0,58,6,2,3,0.252,0.291,0.385,0.676,0.096,81.1,0.08
11137,박민우,1993년 02월 06일,우투좌타,마포초-용산-선린중-휘문고,12 NC 1라운드 9순위,2021,NC,28,2B,50,1.13,0.48,215,211,180,30,47,5,3,1,61,18,12,3,22,7,0,23,4,4,2,0.261,0.36,0.339,0.699,0.119,94.8,1.61
11137,박민우,1993년 02월 06일,우투좌타,마포초-용산-선린중-휘문고,12 NC 1라운드 9순위,2022,NC,29,2B,104,2.69,0.14,451,440,390,61,104,22,1,4,140,38,21,4,42,10,5,55,7,6,3,0.267,0.351,0.359,0.71,0.12,101.2,2.83
11137,박민우,1993년 02월 06일,우투좌타,마포초-용산-선린중-휘문고,12 NC 1라운드 9순위,2023,NC,30,2B,124,4.17,0.36,509,501,452,76,143,20,7,2,183,46,26,7,40,9,3,57,13,5,3,0.316,0.381,0.405,0.786,0.146,123.4,4.53
11137,박민우,1993년 02월 06일,우투좌타,마포초-용산-선린중-휘문고,12 NC 1라운드 9순위,2024,NC,31,2B,121,4.26,0.58,528,520,457,75,150,26,2,8,204,50,32,7,54,9,4,79,5,4,4,0.328,0.406,0.446,0.852,0.172,129.6,4.85
11137,박민우,1993년 02월 06일,우투좌타,마포초-용산-선린중-휘문고,12 NC 1라운드 9순위,2025,NC,32,2B,117,3.72,0.66,468,461,404,64,122,25,8,3,172,67,28,8,44,12,5,64,5,4,4,0.302,0.384,0.426,0.81,0.152,123.3,4.38
11147,이상호,1989년 02월 05일,우투우타,옥산초-경운중-상원고-영동대,10 롯데 육성선수,2021,LG,32,2B,45,0.0,-0.1,68,66,65,5,20,2,0,0,22,12,2,1,1,0,0,10,2,2,0,0.308,0.318,0.338,0.656,0.088,77.2,-0.09
11147,이상호,1989년 02월 05일,우투우타,옥산초-경운중-상원고-영동대,10 롯데 육성선수,2022,LG,33,2B,60,-0.05,-0.2,80,77,72,9,18,2,0,0,20,5,1,2,4,1,0,6,1,3,0,0.25,0.299,0.278,0.577,0.068,60.5,-0.25
11147,이상호,1989년 02월 05일,우투우타,옥산초-경운중-상원고-영동대,10 롯데 육성선수,2023,KT,34,2B,63,-0.52,-0.08,60,56,54,15,8,1,0,0,9,5,2,0,2,0,0,9,2,4,0,0.148,0.179,0.167,0.346,-0.025,-21.0,-0.6
11148,강진성,1993년 10월 19일,우투우타,가동초-잠신중-경기고,12 NC 4라운드 33순위,2021,NC,28,1B,124,0.02,-0.53,462,456,406,49,101,20,0,7,142,38,9,3,36,14,2,68,12,4,2,0.249,0.33,0.35,0.68,0.105,83.9,-0.51
11148,강진성,1993년 10월 19일,우투우타,가동초-잠신중-경기고,12 NC 4라운드 33순위,2022,두산,29,1B,40,-0.32,0.0,94,92,80,7,13,2,0,1,18,8,4,0,11,2,1,20,2,1,0,0.163,0.28,0.225,0.505,0.054,49.2,-0.32
11148,강진성,1993년 10월 19일,우투우타,가동초-잠신중-경기고,12 NC 4라운드 33순위,2023,SSG,30,1B,55,0.03,0.07,142,141,131,10,34,6,1,3,51,17,0,0,6,3,0,20,2,1,1,0.26,0.305,0.389,0.694,0.105,87.8,0.1
11153,김성욱,1993년 05월 01일,우투우타,서림초-충장중-진흥고,12 NC 3라운드 32순위,2023,NC,30,LF,93,0.37,0.06,204,201,179,28,40,10,0,6,68,16,6,1,16,5,0,63,7,3,1,0.223,0.303,0.38,0.683,0.105,89.3,0.43
11153,김성욱,1993년 05월 01일,우투우타,서림초-충장중-진흥고,12 NC 3라운드 32순위,2024,NC,31,CF,129,-0.07,-0.38,412,409,358,55,73,8,2,17,136,60,10,4,31,15,0,79,7,3,5,0.204,0.291,0.38,0.671,0.095,71.4,-0.46
11153,김성욱,1993년 05월 01일,우투우타,서림초-충장중-진흥고,12 NC 3라운드 32순위,2025,SSG,32,RF,47,-0.32,0.07,119,118,110,10,23,6,0,2,35,13,1,1,7,1,0,29,2,1,0,0.209,0.263,0.318,0.581,0.063,51.9,-0.26
11162,나성범,1989년 10월 03일,좌투좌타,대성초-진흥중-진흥고-연세대,12 NC 2라운드 10순위,2021,NC,32,DH,144,3.26,-0.24,623,621,570,96,160,29,1,33,290,101,1,2,38,11,2,155,5,0,4,0.281,0.335,0.509,0.844,0.152,121.4,3.02
11162,나성범,1989년 10월 03일,좌투좌타,대성초-진흥중-진흥고-연세대,12 NC 2라운드 10순위,2022,KIA,33,RF,144,6.83,0.33,649,643,563,92,180,39,2,21,286,97,6,1,64,17,6,137,7,0,5,0.32,0.402,0.508,0.91,0.186,161.8,7.16
11162,나성범,1989년 10월 03일,좌투좌타,대성초-진흥중-진흥고-연세대,12 NC 2라운드 10순위,2023,KIA,34,RF,58,3.99,-0.31,253,253,222,51,81,12,1,18,149,57,0,0,26,1,0,36,1,0,4,0.365,0.427,0.671,1.098,0.243,209.8,3.68
11162,나성범,1989년 10월 03일,좌투좌타,대성초-진흥중-진흥고-연세대,12 NC 2라운드 10순위,2024,KIA,35,RF,102,1.94,-0.16,424,422,374,51,109,17,1,21,191,80,0,0,38,4,1,98,8,0,7,0.291,0.357,0.511,0.868,0.16,118.4,1.79
11162,나성범,1989년 10월 03일,좌투좌타,대성초-진흥중-진흥고-연세대,12 NC 2라운드 10순위,2025,KIA,36,RF,82,2.23,-0.32,310,309,261,30,70,16,0,10,116,36,0,0,42,6,1,79,6,0,1,0.268,0.381,0.444,0.825,0.163,136.6,1.91
11165,노진혁,1989년 07월 15일,우투좌타,대성초-광주동성중-광주동성고-성균관대,12 NC 특별 20순위,2021,NC,32,SS,107,3.04,-0.1,384,380,330,41,95,22,0,8,141,58,1,1,42,5,0,90,3,4,3,0.288,0.374,0.427,0.801,0.149,118.8,2.94
11165,노진혁,1989년 07월 15일,우투좌타,대성초-광주동성중-광주동성고-성균관대,12 NC 특별 20순위,2022,NC,33,3B,115,3.53,-0.57,451,445,396,50,111,24,0,15,180,75,2,0,45,2,3,105,11,3,5,0.28,0.353,0.455,0.808,0.145,123.7,2.96
11165,노진혁,1989년 07월 15일,우투좌타,대성초-광주동성중-광주동성고-성균관대,12 NC 특별 20순위,2023,롯데,34,SS,113,2.44,-0.04,390,386,334,43,86,26,1,4,126,51,7,2,45,3,1,84,3,4,4,0.257,0.347,0.377,0.724,0.125,103.2,2.39
11165,노진혁,1989년 07월 15일,우투좌타,대성초-광주동성중-광주동성고-성균관대,12 NC 특별 20순위,2024,롯데,35,SS,73,-0.17,-0.08,157,154,137,13,30,6,0,2,42,13,0,0,15,1,1,39,1,2,2,0.219,0.297,0.307,0.604,0.072,51.0,-0.25
11165,노진혁,1989년 07월 15일,우투좌타,대성초-광주동성중-광주동성고-성균관대,12 NC 특별 20순위,2025,롯데,36,DH,28,0.23,-0.39,69,69,63,11,17,1,2,1,25,5,0,0,5,1,0,20,0,0,0,0.27,0.333,0.397,0.73,0.123,98.6,-0.16
11172,권희동,1990년 12월 30일,우투우타,동천초-경주중-경주고-경남대,13 NC 9라운드 84순위,2021,NC,31,RF,55,1.44,-0.14,171,170,133,25,35,3,0,8,62,26,2,0,29,5,1,24,4,1,3,0.263,0.406,0.466,0.872,0.179,143.5,1.3
11172,권희동,1990년 12월 30일,우투우타,동천초-경주중-경주고-경남대,13 NC 9라운드 84순위,2022,NC,32,CF,82,0.54,0.12,280,277,238,30,54,5,1,5,76,22,2,1,31,8,1,44,3,2,1,0.227,0.335,0.319,0.654,0.105,89.0,0.66
11172,권희동,1990년 12월 30일,우투우타,동천초-경주중-경주고-경남대,13 NC 9라운드 84순위,2023,NC,33,LF,96,2.33,-0.27,373,369,309,33,88,16,0,7,125,63,2,0,49,6,0,50,4,4,5,0.285,0.388,0.405,0.793,0.153,128.2,2.06
11172,권희동,1990년 12월 30일,우투우타,동천초-경주중-경주고-경남대,13 NC 9라운드 84순위,2024,NC,34,LF,123,3.6,0.29,511,509,416,66,125,22,1,13,188,77,4,0,77,10,1,63,10,2,6,0.3,0.417,0.452,0.869,0.182,137.9,3.89
11172,권희동,1990년 12월 30일,우투우타,동천초-경주중-경주고-경남대,13 NC 9라운드 84순위,2025,NC,35,LF,136,2.62,0.13,456,448,358,56,88,24,0,6,130,39,5,5,77,11,0,80,10,8,2,0.246,0.393,0.363,0.756,0.154,124.8,2.76
11182,김준완,1991년 01월 20일,우투좌타,길동초-건대부중-장충고-고려대,13 NC 육성선수,2022,키움,31,LF,111,-0.11,-0.39,398,392,317,43,61,10,2,1,78,28,1,1,64,8,0,71,4,6,3,0.192,0.339,0.246,0.585,0.092,81.6,-0.5
11182,김준완,1991년 01월 20일,우투좌타,길동초-건대부중-장충고-고려대,13 NC 육성선수,2023,키움,32,LF,76,-0.36,0.11,225,219,189,25,42,7,0,0,49,14,0,0,26,1,0,57,2,6,3,0.222,0.315,0.259,0.574,0.077,66.0,-0.26
11190,박해민,1990년 02월 24일,우투좌타,영중초-양천중-신일고-한양대,12 삼성 육성선수,2021,삼성,31,CF,127,3.08,0.37,542,532,454,78,132,22,1,5,171,54,36,15,69,3,2,82,3,9,7,0.291,0.383,0.377,0.76,0.14,109.6,3.45
11190,박해민,1990년 02월 24일,우투좌타,영중초-양천중-신일고-한양대,12 삼성 육성선수,2022,LG,32,CF,144,3.13,1.17,636,629,570,97,165,20,8,3,210,49,24,6,44,9,0,85,4,7,6,0.289,0.347,0.368,0.715,0.118,107.0,4.3
11190,박해민,1990년 02월 24일,우투좌타,영중초-양천중-신일고-한양대,12 삼성 육성선수,2023,LG,33,CF,144,2.54,0.92,558,534,485,80,138,14,2,6,174,59,26,12,45,3,0,74,7,24,1,0.285,0.348,0.359,0.707,0.117,103.4,3.46
11190,박해민,1990년 02월 24일,우투좌타,영중초-양천중-신일고-한양대,12 삼성 육성선수,2024,LG,34,CF,144,1.5,0.59,553,548,482,72,127,16,6,6,173,56,43,13,46,11,0,101,3,5,9,0.263,0.336,0.359,0.695,0.112,86.1,2.1
11190,박해민,1990년 02월 24일,우투좌타,영중초-양천중-신일고-한양대,12 삼성 육성선수,2025,LG,35,CF,144,3.36,1.19,544,522,442,80,122,18,2,3,153,43,49,14,68,8,0,94,7,22,4,0.276,0.379,0.346,0.725,0.136,115.7,4.55
11198,박계범,1996년 01월 11일,우투우타,순천북초-서울이수중-효천고-대구사이버대,14 삼성 2차 2라운드 17순위,2021,두산,25,SS,118,2.47,0.08,385,378,322,44,86,12,1,5,115,46,4,3,44,9,0,68,8,7,3,0.267,0.368,0.357,0.725,0.128,111.5,2.56
11198,박계범,1996년 01월 11일,우투우타,순천북초-서울이수중-효천고-대구사이버대,14 삼성 2차 2라운드 17순위,2022,두산,26,3B,77,0.06,0.14,168,162,145,21,32,8,0,2,46,14,5,3,12,3,1,40,1,6,2,0.221,0.29,0.317,0.607,0.079,71.1,0.2
11198,박계범,1996년 01월 11일,우투우타,순천북초-서울이수중-효천고-대구사이버대,14 삼성 2차 2라운드 17순위,2023,두산,27,SS,78,-0.04,-0.27,194,189,169,18,37,6,0,2,49,15,2,2,15,2,1,44,4,5,3,0.219,0.286,0.29,0.576,0.066,58.0,-0.31
11198,박계범,1996년 01월 11일,우투우타,순천북초-서울이수중-효천고-대구사이버대,14 삼성 2차 2라운드 17순위,2025,두산,29,2B,94,0.46,-0.53,198,191,175,23,46,9,2,1,62,27,3,1,14,1,0,45,4,7,1,0.263,0.319,0.354,0.673,0.102,88.1,-0.07
11200,송준석,1994년 05월 04일,좌투좌타,서울청구초-배명중-장충고-대구사이버대,13 삼성 4라운드 32순위,2021,삼성,27,RF,19,0.0,-0.01,55,55,51,5,12,2,0,2,20,4,0,0,3,1,0,13,1,0,0,0.235,0.291,0.392,0.683,0.096,76.3,-0.01
11206,이성곤,1992년 03월 25일,좌투좌타,성동초-잠신중-경기고-연세대,14 두산 2차 3라운드 32순위,2021,한화,29,1B,60,0.72,0.16,206,205,172,17,46,12,2,1,65,24,0,3,29,3,0,52,4,1,1,0.267,0.38,0.378,0.758,0.141,117.7,0.87
11206,이성곤,1992년 03월 25일,좌투좌타,성동초-잠신중-경기고-연세대,14 두산 2차 3라운드 32순위,2022,한화,30,1B,41,-0.34,0.21,117,117,99,6,19,5,0,0,24,5,1,1,17,0,0,32,0,0,1,0.192,0.308,0.242,0.55,0.071,61.2,-0.13
